cve	rating	date	file
CVE-2026-12536	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12537	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12539	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1254	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1254	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1254	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12547	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12548	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12549	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12557	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12560	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12562		2026-08-07	HEAD\2026-august.txt
CVE-2026-12565	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12566	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12567	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12568	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12569		2026-08-07	HEAD\2026-august.txt
CVE-2026-1257	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1257	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1257	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12575		2026-08-07	HEAD\2026-august.txt
CVE-2026-12576	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12577	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12578	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12579	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1258	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1258	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1258	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12580	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12581	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12582	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12583	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12585	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12586	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12588	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12590	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12592	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12593		2026-08-07	HEAD\2026-august.txt
CVE-2026-12595	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12597	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12598	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1260	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1260	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1260	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12602	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12606	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1261	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1261	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1261	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12610	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12616	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12617		2026-08-07	HEAD\2026-august.txt
CVE-2026-12619		2026-08-07	HEAD\2026-august.txt
CVE-2026-1262	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1262	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1262	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12620		2026-08-07	HEAD\2026-august.txt
CVE-2026-12621		2026-08-07	HEAD\2026-august.txt
CVE-2026-12622		2026-08-07	HEAD\2026-august.txt
CVE-2026-12628	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1263	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1263	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12635	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1264	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1264	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1264	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12644	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1265	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1265	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1265	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12654	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12657	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12659	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1266	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1266	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1266	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1267	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1267	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1267	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12673	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1268	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1268	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1268	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12681	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12684	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12685	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12686	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12687	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12688	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12689	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12690	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12691		2026-08-07	HEAD\2026-august.txt
CVE-2026-12692		2026-08-07	HEAD\2026-august.txt
CVE-2026-12693		2026-08-07	HEAD\2026-august.txt
CVE-2026-12694		2026-08-07	HEAD\2026-august.txt
CVE-2026-12695	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12696	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12697	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12701	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12702	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12703	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12705		2026-08-07	HEAD\2026-august.txt
CVE-2026-12706	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12707		2026-08-07	HEAD\2026-august.txt
CVE-2026-1271	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1271	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1271	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12715		2026-08-07	HEAD\2026-august.txt
CVE-2026-1272	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1272	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12720	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12721	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12722		2026-08-07	HEAD\2026-august.txt
CVE-2026-12723	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12724	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12725		2026-08-07	HEAD\2026-august.txt
CVE-2026-12726	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12729	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1273	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1273	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1273	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12731	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12732	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12733	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12734	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12736	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12738	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1274	warm	2026-06-02	2026\2026-june-1.txt
CVE-2026-1274	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12740		2026-08-07	HEAD\2026-august.txt
CVE-2026-12741	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12746		2026-08-07	HEAD\2026-august.txt
CVE-2026-1275	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1275	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1275	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12753	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12754	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12755		2026-08-07	HEAD\2026-august.txt
CVE-2026-1276	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1276	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1276	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12760	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12761	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1277	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1277	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1277	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12770	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12771	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12772	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12773	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12774	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12775	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12776	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12778	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12779	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1278	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1278	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1278	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12780	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12781	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12782	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12784	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12786	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12787	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12788	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12789	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1279	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1279	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1279	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12795	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12796	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12797	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12798	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12799	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1280	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1280	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1280	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12800	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12802	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12803	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12804	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12805	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12806	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12807	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12808	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12809	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1281	fire	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1281	fire	2026-06-02	2026\2026-june-1.txt
CVE-2026-1281	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-12810	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12811	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12812	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12813	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12814	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12815	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12816	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12817	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12818	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12819	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1282	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1282	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1282	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12821	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12822	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-12823	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1283	fire	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1283	fire	2026-06-02	2026\2026-june-1.txt
CVE-2026-1283	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1284	fire	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1284	fire	2026-06-02	2026\2026-june-1.txt
CVE-2026-1284	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12844		2026-08-07	HEAD\2026-august.txt
CVE-2026-12846		2026-08-07	HEAD\2026-august.txt
CVE-2026-12847		2026-08-07	HEAD\2026-august.txt
CVE-2026-12848		2026-08-07	HEAD\2026-august.txt
CVE-2026-12849		2026-08-07	HEAD\2026-august.txt
CVE-2026-1285		2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1285		2026-06-02	2026\2026-june-1.txt
CVE-2026-1285		2026-08-07	HEAD\2026-august.txt
CVE-2026-12850		2026-08-07	HEAD\2026-august.txt
CVE-2026-12851		2026-08-07	HEAD\2026-august.txt
CVE-2026-12852	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12856	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1286	fire	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1286	fire	2026-06-02	2026\2026-june-1.txt
CVE-2026-1286	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12860	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12862	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12863	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12866	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12869	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1287		2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1287		2026-06-02	2026\2026-june-1.txt
CVE-2026-1287		2026-08-07	HEAD\2026-august.txt
CVE-2026-12872	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12877	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12879		2026-08-07	HEAD\2026-august.txt
CVE-2026-1288	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12888		2026-08-07	HEAD\2026-august.txt
CVE-2026-12891	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12892	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12895	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12897	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12898	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1290	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1290	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1290	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12900	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12902	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12904	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12906	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12907	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1291	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12912	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12918	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1292	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1292	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1292	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12920	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12921	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12923	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12924	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12927	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1293	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1293	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1293	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12932	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12935		2026-08-07	HEAD\2026-august.txt
CVE-2026-12936	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12937	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12938	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12939	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1294	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1294	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1294	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12940	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12941	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12942	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12943	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12945	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12946	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12947	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12948	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1295	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1295	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1295	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12955	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12957		2026-08-07	HEAD\2026-august.txt
CVE-2026-12958		2026-08-07	HEAD\2026-august.txt
CVE-2026-1296	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1296	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1296	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12960		2026-08-07	HEAD\2026-august.txt
CVE-2026-12965	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12966	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12968	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12969	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12970	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12972	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12973	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12975	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-12978	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12979	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1298	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1298	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1298	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12981	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12982	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12986		2026-08-07	HEAD\2026-august.txt
CVE-2026-12987	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12988	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12989	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1299		2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1299		2026-06-02	2026\2026-june-1.txt
CVE-2026-1299		2026-08-07	HEAD\2026-august.txt
CVE-2026-12990	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12991	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12992	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12993	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12994	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12996	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-12997	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1300	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1300	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1300	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13001	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13005	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13006		2026-08-07	HEAD\2026-august.txt
CVE-2026-13007	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13009	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1301	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1301	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1301	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13010	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13011	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13014		2026-08-07	HEAD\2026-august.txt
CVE-2026-13015	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13019	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1302	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1302	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1302	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13020	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13021	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13022	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13023	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13024	hot	2026-08-07	HEAD\2026-august.txt
CVE-2026-13025	hot	2026-08-07	HEAD\2026-august.txt
CVE-2026-13026	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13027	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13028	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13029	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-1303	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1303	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1303	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13030	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13031	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13032	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13033	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13034	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13035	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13036	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13037	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13038	fire	2026-08-07	HEAD\2026-august.txt
CVE-2026-13039	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1304	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1304	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1304	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13040	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13042	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-1305	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1305	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1305	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13050	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13053		2026-08-07	HEAD\2026-august.txt
CVE-2026-13054		2026-08-07	HEAD\2026-august.txt
CVE-2026-13055	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13056	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13057		2026-08-07	HEAD\2026-august.txt
CVE-2026-13058	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13059	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1306	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1306	warm	2026-06-02	2026\2026-june-1.txt
CVE-2026-1306	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13060	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13061	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13062	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13063	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13064	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13065	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13066	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13067	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13068	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13069	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1307	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1307	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1307	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13070	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13071	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13072	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13073	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13074	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13075	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13076	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13077	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13078	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13079		2026-08-07	HEAD\2026-august.txt
CVE-2026-13080	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13082		2026-08-07	HEAD\2026-august.txt
CVE-2026-13083	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13084		2026-08-07	HEAD\2026-august.txt
CVE-2026-13089		2026-08-07	HEAD\2026-august.txt
CVE-2026-1310	cold	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1310	cold	2026-06-02	2026\2026-june-1.txt
CVE-2026-1310	cold	2026-08-07	HEAD\2026-august.txt
CVE-2026-13103	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13104	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-1311	warm	2026-04-25	2026\2026-april-1-for-sharing.txt
CVE-2026-1311	warm	2026-06-02	2026\2026-june-1.txt
CVE-2026-1311	warm	2026-08-07	HEAD\2026-august.txt
CVE-2026-13110	cold	2026-08-07	HEAD\2026-august.txt
