cve	rating	assigner	published	title	description	vendor	product
CVE-2025-33109	hot	ibm	2025-07-24T15:06:49.888Z	IBM i privilege escalation	"IBM i 7.2, 7.3, 7.4, 7.5, and 7.6 is vulnerable to a privilege escalation caused by an invalid database authority check.  A bad actor could execute a database procedure or function without having all required permissions, in addition to causing denial of service for some database actions."	IBM	i
CVE-2025-33112	hot	ibm	2025-06-10T16:28:44.355Z	IBM AIX command execution	IBM AIX 7.3 and IBM VIOS 4.1.1 Perl implementation could allow a non-privileged local user to exploit a vulnerability to execute arbitrary code due to improper neutralization of pathname input.	IBM	AIX; VIOS
CVE-2025-33117	hot	ibm	2025-06-19T17:16:41.195Z	IBM QRadar SIEM command execution	IBM QRadar SIEM 7.5 through 7.5.0 Update Package 12  could allow a privileged user to modify configuration files that would allow the upload of a malicious autoupdate file to execute arbitrary commands.	IBM	QRadar SIEM
CVE-2025-33120	hot	ibm	2025-08-22T14:54:02.504Z	IBM QRadar SIEM privilege escalation	IBM QRadar SIEM 7.5 through 7.5.0 UP13 could allow an authenticated user to escalate their privileges via a misconfigured cronjob due to execution with unnecessary privileges.	IBM	QRadar SIEM
CVE-2025-33121	hot	ibm	2025-06-19T17:14:42.786Z	IBM QRadar SIEM XML external entity injection	IBM QRadar SIEM 7.5 through 7.5.0 Update Package 12  is vulnerable to an XML external entity injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources.	IBM	QRadar SIEM
CVE-2025-33122	hot	ibm	2025-06-17T17:13:00.835Z	IBM i privilege escalation	"IBM i 7.2, 7.3, 7.4, 7.5, and 7.6 could allow a user to gain elevated privileges due to an unqualified library call in IBM Advanced Job Scheduler for i. A malicious actor could cause user-controlled code to run with administrator privilege."	IBM	i
CVE-2025-34028	hot	VulnCheck	2025-04-22T16:32:23.446Z	Commvault Command Center Innovation Release Unathenticated Install Package Path Traversal	"The Commvault Command Center Innovation Release allows an unauthenticated actor to upload ZIP files that represent install packages that, when expanded by the target server, are vulnerable to path traversal vulnerability that can result in Remote Code Execution via malicious JSP.





This issue affects Command Center Innovation Release: 11.38.0 to 11.38.20. The vulnerability is fixed in 11.38.20 with SP38-CU20-433 and SP38-CU20-436 and also fixed in 11.38.25 with SP38-CU25-434 and SP38-CU25-438."	COMMVAULT	Command Center Innovation Release
CVE-2025-34037	hot	VulnCheck	2025-06-24T01:03:27.693Z	Linksys Routers E/WAG/WAP/WES/WET/WRT-Series	"An OS command injection vulnerability exists in various models of E-Series Linksys routers via the /tmUnblock.cgi and /hndUnblock.cgi endpoints over HTTP on port 8080. The CGI scripts improperly process user-supplied input passed to the ttcp_ip parameter without sanitization, allowing unauthenticated attackers to inject shell commands. This vulnerability is exploited in the wild by the ""TheMoon"" worm to deploy a MIPS ELF payload, enabling arbitrary code execution on the router. This vulnerability may affect other Linksys products to include, but not limited to, WAG/WAP/WES/WET/WRT-series router models and Wireless-N access points and routers."	LINKSYS	E1000 v1; E1200 v1; E1500 v1; E1550; E2000; E2100L v1; E2500 v1/v2; E3000; E3200; E4200; E900 v1
CVE-2025-34048	hot	VulnCheck	2025-06-26T15:52:04.200Z	D-Link DSL-2730U/2750U/2750E Path Traversal Arbitrary File Read	"A path traversal vulnerability exists in the web management interface of D-Link DSL-2730U, DSL-2750U, and DSL-2750E ADSL routers with firmware versions IN_1.02, SEA_1.04, and SEA_1.07. The vulnerability is due to insufficient input validation on the getpage parameter within the /cgi-bin/webproc CGI script. This flaw allows an unauthenticated remote attacker to perform path traversal attacks by supplying crafted requests, enabling arbitrary file read on the affected device."	D-LINK	DSL-2730U; DSL-2750E; DSL-2750U
CVE-2025-34050	hot	VulnCheck	2025-07-01T14:42:57.143Z	"AVTECH IP Camera, DVR, and NVR Devices Cross-Site Request Forgery"	"A cross-site request forgery (CSRF) vulnerability exists in the web interface of AVTECH IP camera, DVR, and NVR devices. An attacker can craft malicious requests that, when executed in the context of an authenticated user’s browser session, allow unauthorized changes to the device configuration without user interaction."	AVTECH	DVR devices; IP cameras; NVR devices
CVE-2025-34051	hot	VulnCheck	2025-07-01T14:44:22.913Z	AVTECH DVR Devices Server-Side Request Forgery	"A server-side request forgery vulnerability exists in multiple firmware versions of AVTECH DVR devices that exposes the /cgi-bin/nobody/Search.cgi?action=cgi_query endpoint without authentication. An attacker can manipulate the ip, port, and queryb64str parameters to make arbitrary HTTP requests from the DVR to internal or external systems, potentially exposing sensitive data or interacting with internal services."	AVTECH	DVR devices
CVE-2025-34052	hot	VulnCheck	2025-07-01T14:44:40.785Z	"AVTECH IP camera, DVR, and NVR Devices Unauthenticated Information Disclosure"	"An unauthenticated information disclosure vulnerability exists in AVTECH IP cameras, DVRs, and NVRs via Machine.cgi?action=get_capability. Sensitive internal device information such as firmware version, MAC address, and codec support can be accessed without authentication."	AVTECH	DVR devices; IP cameras; NVR devices
CVE-2025-34053	hot	VulnCheck	2025-07-01T14:45:02.858Z	"AVTECH IP camera, DVR, and NVR Devices Authentication Bypass via .cab Path Manipulation"	"An authentication bypass vulnerability exists in AVTECH IP camera, DVR, and NVR devices’ streamd web server. The strstr() function is used to identify "".cab"" requests, allowing any URL containing "".cab"" to bypass authentication and access protected endpoints."	AVTECH	"IP camera, DVR, and NVR devices"
CVE-2025-34054	hot	VulnCheck	2025-07-01T14:46:00.832Z	AVTECH DVR Devices Unauthenticated Command Injection	"An unauthenticated command injection vulnerability exists in AVTECH DVR devices via Search.cgi?action=cgi_query. The use of wget without input sanitization allows attackers to inject shell commands through the username or queryb64str parameters, executing commands as root."	AVTECH	DVR devices
CVE-2025-34055	hot	VulnCheck	2025-07-01T14:46:38.848Z	"AVTECH IP camera, DVR, and NVR Devices Authenticated Root Command Execution"	"An OS command injection vulnerability exists in AVTECH DVR, NVR, and IP camera devices within the adcommand.cgi endpoint, which interfaces with the ActionD daemon. Authenticated users can invoke the DoShellCmd operation, passing arbitrary input via the strCmd parameter. This input is executed directly by the system shell without sanitation allowing attackers to execute commands as the root user."	AVTECH	"IP camera, DVR, and NVR Devices"
CVE-2025-34056	hot	VulnCheck	2025-07-01T14:46:52.800Z	"AVTECH IP camera, DVR, and NVR Devices Authenticated Root Command Execution"	"An OS command injection vulnerability exists in AVTECH IP camera, DVR, and NVR devices via the PwdGrp.cgi endpoint, which handles user and group management operations. Authenticated users can supply input through the pwd or grp parameters, which are directly embedded into system commands without proper sanitation. This allows for the execution of arbitrary shell commands with root privileges."	AVTECH	"IP camera, DVR, and NVR Devices"
CVE-2025-34065	hot	VulnCheck	2025-07-01T14:47:23.621Z	"AVTECH IP camera, DVR, and NVR Devices Authentication Bypass via /nobody URL Path"	"An authentication bypass vulnerability exists in AVTECH IP camera, DVR, and NVR devices’ streamd web server. The strstr() function allows unauthenticated access to any request containing ""/nobody"" in the URL, bypassing login controls."	AVTECH	"IP camera, DVR, and NVR Devices"
CVE-2025-34066	hot	VulnCheck	2025-07-01T14:47:44.573Z	"AVTECH IP camera, DVR, and NVR Devices Unauthenticated Information Disclosure"	"An improper certificate validation vulnerability exists in AVTECH IP cameras, DVRs, and NVRs due to the use of wget with --no-check-certificate in scripts like SyncCloudAccount.sh and SyncPermit.sh. This exposes HTTPS communications to man-in-the-middle (MITM) attacks."	AVTECH	DVR devices; IP cameras; NVR devices
CVE-2025-34068	hot	VulnCheck	2025-07-15T13:09:12.311Z	Samsung WLAN AP WEA453e < 5.2.4.T1 Unauthenticated RCE via command1 and command2 Parameters	An unauthenticated remote command execution vulnerability exists in Samsung WLAN AP WEA453e firmware prior to version 5.2.4.T1 via improper input validation in the “Tech Support” diagnostic functionality. The command1 and command2 POST or GET parameters accept arbitrary shell commands that are executed with root privileges on the underlying operating system. An attacker can exploit this by crafting a request that injects shell commands to create output files in writable directories and then access their contents via the download endpoint. This flaw allows complete compromise of the device without authentication.	SAMSUNG	WLAN AP WEA453e
CVE-2025-34072	hot	VulnCheck	2025-07-02T13:46:31.554Z	Anthropic Slack MCP Server Data Exfiltration via Link Unfurling	"A data exfiltration vulnerability exists in Anthropic’s deprecated Slack Model Context Protocol (MCP) Server via automatic link unfurling. When an AI agent using the Slack MCP Server processes untrusted data, it can be manipulated to generate messages containing attacker-crafted hyperlinks embedding sensitive data. Slack’s link preview bots (e.g., Slack-LinkExpanding, Slackbot, Slack-ImgProxy) will then issue outbound requests to the attacker-controlled URL, resulting in zero-click exfiltration of private data."	ANTHROPIC	Slack MCP Server
CVE-2025-34087	hot	VulnCheck	2025-07-03T19:46:49.017Z	Pi-Hole AdminLTE Whitelist (now 'Web Allowlist') Remote Command Execution	"An authenticated command injection vulnerability exists in Pi-hole versions up to 3.3. When adding a domain to the allowlist via the web interface, the domain parameter is not properly sanitized, allowing an attacker to append OS commands to the domain string. These commands are executed on the underlying operating system with the privileges of the Pi-hole service user.




This behavior was present in the legacy AdminLTE interface and has since been patched in later versions."	PI-HOLE	Web
CVE-2025-34098	hot	VulnCheck	2025-07-10T19:11:52.790Z	Riverbed SteelHead VCX Authenticated Arbitrary File Read via Log Filter Injection	"A path traversal vulnerability exists in Riverbed SteelHead VCX appliances (confirmed in VCX255U 9.6.0a) due to improper input validation in the log filtering functionality exposed via the management web interface. An authenticated attacker can exploit this flaw by submitting crafted filter expressions to the log_filter endpoint using the filterStr parameter. This input is processed by a backend parser that permits execution of file expansion syntax, allowing the attacker to retrieve arbitrary system files via the log viewing interface."	RIVERBED TECHNOLOGY	SteelHead VCX
CVE-2025-34102	hot	VulnCheck	2025-07-10T19:16:01.206Z	CryptoLog Unauthenticated RCE via SQL Injection and Command Injection	"A remote code execution vulnerability exists in CryptoLog (PHP version, discontinued since 2009) due to a chained exploitation of SQL injection and command injection vulnerabilities. An unauthenticated attacker can gain shell access as the web server user by first exploiting a SQL injection flaw in login.php to bypass authentication, followed by command injection in logshares_ajax.php to execute arbitrary operating system commands.


The login bypass is achieved by submitting crafted SQL via the user POST parameter. Once authenticated, the attacker can abuse the lsid POST parameter in the logshares_ajax.php endpoint to inject and execute a command using $(...) syntax, resulting in code execution under the web context.


This exploitation path does not exist in the ASP.NET version of CryptoLog released since 2009."	CRYPTTECH	CryptoLog
CVE-2025-34109	hot	VulnCheck	2025-07-15T13:04:59.958Z	Panda Security PSEvents.exe Insecure DLL Loading Privilege Escalation	"PSEvents.exe in multiple Panda Security products runs hourly with SYSTEM privileges and loads DLL files from a user-writable directory without proper validation. An attacker with low-privileged access who can write DLL files to the monitored directory can achieve arbitrary code execution with SYSTEM privileges. Affected products include Panda Global Protection 2016, Panda Antivirus Pro 2016, Panda Small Business Protection, and Panda Internet Security 2016 (all versions up to 16.1.2)."	PANDA SECURITY	Panda Antivirus Pro 2016; Panda Global Protection 2016; Panda Internet Security 2016; Panda Small Business Protection
CVE-2025-34112	hot	VulnCheck	2025-07-15T13:07:31.186Z	Riverbed SteelCentral NetProfiler / NetExpress 10.8.7 RCE	An authenticated multi-stage remote code execution vulnerability exists in Riverbed SteelCentral NetProfiler and NetExpress 10.8.7 virtual appliances. A SQL injection vulnerability in the '/api/common/1.0/login' endpoint can be exploited to create a new user account in the appliance database. This user can then trigger a command injection vulnerability in the '/index.php?page=licenses' endpoint to execute arbitrary commands. The attacker may escalate privileges to root by exploiting an insecure sudoers configuration that allows the 'mazu' user to execute arbitrary commands as root via SSH key extraction and command chaining. Successful exploitation allows full remote root access to the virtual appliance.	RIVERBED TECHNOLOGY	SteelCentral NetExpress; SteelCentral NetProfiler
CVE-2025-34117	hot	VulnCheck	2025-07-16T21:02:57.281Z	Netcore / Netis Routers RCE via UDP Port 53413 Backdoor	"A remote code execution vulnerability exists in multiple Netcore and Netis routers models with firmware released prior to August 2014 due to the presence of an undocumented backdoor listener on UDP port 53413. Exact version boundaries remain undocumented. An unauthenticated remote attacker can send specially crafted UDP packets to execute arbitrary commands on the affected device. This backdoor uses a hardcoded authentication mechanism and accepts shell commands post-authentication. Some device models include a non-standard implementation of the `echo` command, which may affect exploitability."	NETCORE TECHNOLOGY; NETIS	Router firmware
CVE-2025-34125	hot	VulnCheck	2025-07-16T21:09:59.215Z	D-Link DSP-W110A1 Cookie Command Injection	"An unauthenticated command injection vulnerability exists in the cookie handling process of the lighttpd web server on D-Link DSP-W110A1 firmware version 1.05B01. This occurs when specially crafted cookie values are processed, allowing remote attackers to execute arbitrary commands on the underlying Linux operating system. Successful exploitation enables full system compromise."	D-LINK	DSP-W110A1
CVE-2025-35003	hot	apache	2025-05-26T10:03:06.808Z	Apache NuttX RTOS: NuttX Bluetooth Stack HCI and UART DoS/RCE Vulnerabilities.	"Improper Restriction of Operations within the Bounds of a Memory Buffer and Stack-based Buffer Overflow vulnerabilities were discovered in Apache NuttX RTOS Bluetooth Stack (HCI and UART components) that may result in system crash, denial of service, or arbitrary code execution, after receiving maliciously crafted packets.

NuttX's Bluetooth HCI/UART stack users are advised to upgrade to version 12.9.0, which fixes the identified implementation issues.

This issue affects Apache NuttX: from 7.25 before 12.9.0."	APACHE	Apache NuttX RTOS
CVE-2025-35471	hot	cisa-cg	2025-05-13T01:13:14.639Z	conda-forge openssl-feedstock writable OPENSSLDIR	"conda-forge openssl-feedstock before 066e83c (2024-05-20), on Microsoft Windows, configures OpenSSL to use an OPENSSLDIR file path that can be written to by non-privilged local users. By writing a specially crafted openssl.cnf file in OPENSSLDIR, a non-privileged local user can execute arbitrary code with the privileges of the user or process loading openssl-feedstock DLLs. Miniforge before 24.5.0 is also affected."	CONDA-FORGE	miniforge; openssl-feedstock
CVE-2025-35970	hot	jpcert	2025-08-07T05:22:09.768Z		"On multiple products of SEIKO EPSON and FUJIFILM Corporation, the initial administrator password is easy to guess from the information available via SNMP. If the administrator password is not changed from the initial one, a remote attacker with SNMP access can log in to the product with the administrator privilege."	FUJIFILM CORPORATION; SEIKO EPSON	FRONTIER DX400W; Multiple EPSON product
CVE-2025-35978	hot	jpcert	2025-06-12T06:05:00.260Z		"Improper restriction of communication channel to intended endpoints issue exists in UpdateNavi V1.4 L10 to L33 and UpdateNaviInstallService Service 1.2.0091 to 1.2.0125. If a local authenticated attacker send malicious data, an arbitrary registry value may be modified or arbitrary code may be executed."	FUJITSU CLIENT COMPUTING LIMITED	UpdateNavi; UpdateNaviInstallService
CVE-2025-35995	hot	f5	2025-05-07T22:04:10.575Z	BIG-IP PEM vulnerability	"When a BIG-IP PEM system is licensed with URL categorization, and the URL categorization policy or an iRule with the urlcat command is enabled on a virtual server, undisclosed requests can cause the Traffic Management Microkernel (TMM) to terminate. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP
CVE-2025-36004	hot	ibm	2025-06-25T02:32:40.332Z	IBM i privilege escalation	"IBM i 7.2, 7.3, 7.4, and 7.5 could allow a user to gain elevated privileges due to an unqualified library call in IBM Facsimile Support for i. A malicious actor could cause user-controlled code to run with administrator privilege."	IBM	i
CVE-2025-36038	hot	ibm	2025-06-25T20:38:02.468Z	IBM WebSphere Application Server code execution	IBM WebSphere Application Server 8.5 and 9.0 could allow a remote attacker to execute arbitrary code on the system with a specially crafted sequence of serialized objects.	IBM	WebSphere Application Server
CVE-2025-36048	hot	ibm	2025-06-18T16:04:28.802Z	IBM webMethods Integration Sever code execution	"IBM webMethods Integration Server 10.5, 10.7, 10.11, and 10.15 could allow a privileged user to escalate their privileges when handling external entities due to execution with unnecessary privileges."	IBM	webMethods Integration Server
CVE-2025-36049	hot	ibm	2025-06-18T16:06:18.983Z	IBM webMethods Integration Sever XML external entity injection	"IBM webMethods Integration Server 10.5, 10.7, 10.11, and 10.15 

is vulnerable to an XML external entity injection (XXE) attack when processing XML data. A remote authenticated attacker could exploit this vulnerability to execute arbitrary commands."	IBM	webMethods Integration Server
CVE-2025-36097	hot	ibm	2025-07-16T17:44:14.979Z	IBM WebSphere Application Server denial of service	"IBM WebSphere Application Server 9.0 and WebSphere Application Server Liberty 17.0.0.3 through 25.0.0.7 are vulnerable to a denial of service, caused by a stack-based overflow.  An attacker can send a specially crafted request that cause the server to consume excessive memory resources."	IBM	WebSphere Application Server; WebSphere Application Server Liberty
CVE-2025-36120	hot	ibm	2025-08-18T13:39:41.381Z	IBM Storage Virtualize privilege escalation	"IBM Storage Virtualize 8.4, 8.5, 8.6, and 8.7 could allow an authenticated user to escalate their privileges in an SSH session due to incorrect authorization checks to access resources."	IBM	Storage Virtualize
CVE-2025-36157	hot	ibm	2025-08-24T01:14:41.359Z	IBM Engineering Lifecycle Management incorrect authorization	"IBM Jazz Foundation 7.0.2 to 7.0.2 iFix035, 7.0.3 to 7.0.3 iFix018, and 7.1.0 to 7.1.0 iFix004 could allow an unauthenticated remote attacker to update server property files that would allow them to perform unauthorized actions."	IBM	Engineering Lifecycle Management
CVE-2025-36504	hot	f5	2025-05-07T22:04:09.881Z	BIG-IP HTTP/2 vulnerability	"When a BIG-IP HTTP/2 httprouter profile is configured on a virtual server, undisclosed responses can cause an increase in memory resource utilization.  Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP; BIG-IP Next; BIG-IP Next CNF; BIG-IP Next SPK
CVE-2025-36525	hot	f5	2025-05-07T22:04:10.220Z	BIG-IP APM PingAccess Virtual Server Vulnerability	"When a BIG-IP APM virtual server is configured to use a PingAccess profile, undisclosed requests can cause TMM to terminate. 


Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP
CVE-2025-36527	hot	Zohocorp	2025-05-23T10:28:24.153Z	SQL Injection	Zohocorp ManageEngine ADAudit Plus versions below 8511 are vulnerable to SQL injection while exporting reports.	MANAGEENGINE	ADAudit Plus
CVE-2025-36528	hot	Zohocorp	2025-06-09T11:12:14.531Z	SQL Injection	Zohocorp ManageEngine ADAudit Plus versions 8510 and prior are vulnerable to authenticated SQL injection in Service Account Auditing reports.	MANAGEENGINE	ADAudit Plus
CVE-2025-36535	hot	icscert	2025-05-21T19:52:13.068Z	AutomationDirect MB-Gateway Missing Authentication for Critical Function	"The embedded web server lacks authentication and access controls, allowing unrestricted remote access. This could lead to configuration changes, operational disruption, or arbitrary code execution depending on the environment and exposed functionality."	AUTOMATIONDIRECT	MB-Gateway
CVE-2025-36537	hot	TV	2025-06-24T14:24:08.394Z	Incorrect Permission Assignment for Critical Resource in TeamViewer Remote Management	"Incorrect Permission Assignment for Critical Resource in the TeamViewer Client (Full and Host) of TeamViewer Remote and Tensor prior Version 15.67 on Windows allows a local unprivileged user to trigger arbitrary file deletion with SYSTEM privileges via leveraging the MSI rollback mechanism. The vulnerability only applies to the Remote Management features: Backup, Monitoring, and Patch Management."	TEAMVIEWER	Full Client; Full Client (Win7/8); Host; Host (Win7/8)
CVE-2025-36546	hot	f5	2025-05-07T22:04:08.040Z	F5OS Appliance Mode vulnerability	"On an F5OS system, if the root user had previously configured the system to allow login via SSH key-based authentication, and then enabled Appliance Mode; access via SSH key-based authentication is still allowed. For an attacker to exploit this vulnerability they must obtain the root user's SSH private key.  

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	F5OS - Appliance; F5OS - Chassis
CVE-2025-36557	hot	f5	2025-05-07T22:04:07.655Z	BIG-IP HTTP vulnerability	"When an HTTP profile with the Enforce RFC Compliance option is configured on a virtual server, undisclosed requests can cause the Traffic Management Microkernel (TMM) to terminate. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP; BIG-IP Next CNF; BIG-IP Next SPK
CVE-2025-36564	hot	dell	2025-06-03T14:41:03.795Z		"Dell Encryption Admin Utilities versions prior to 11.10.2 contain an Improper Link Resolution vulnerability. A local malicious user could potentially exploit this vulnerability, leading to privilege escalation."	DELL	Encryption Admin Utilities
CVE-2025-36574	hot	dell	2025-06-10T17:27:04.321Z		"Dell Wyse Management Suite, versions prior to WMS 5.2, contain an Absolute Path Traversal vulnerability. An unauthenticated attacker with remote access could potentially exploit this vulnerability, leading to Information disclosure and Unauthorized access."	DELL	Wyse Management Suite
CVE-2025-36575	hot	dell	2025-06-10T17:19:35.548Z		"Dell Wyse Management Suite, versions prior to WMS 5.2, contain an Exposure of Sensitive Information Through Data Queries vulnerability. An unauthenticated attacker with remote access could potentially exploit this vulnerability, leading to Information disclosure."	DELL	Wyse Management Suite
CVE-2025-36593	hot	dell	2025-06-30T18:29:05.020Z		"Dell OpenManage Network Integration, versions prior to 3.8, contains an Authentication Bypass by Capture-replay vulnerability in the RADIUS protocol.  An attacker with local network access could potentially exploit this vulnerability to forge a valid protocol accept message in response to a failed authentication request."	DELL	OpenManage Network Integration
CVE-2025-36594	hot	dell	2025-08-04T14:25:56.750Z		"Dell PowerProtect Data Domain with Data Domain Operating System (DD OS) of Feature Release versions 7.7.1.0 through 8.3.0.15, LTS2024 release Versions 7.13.1.0 through 7.13.1.25, LTS 2023 release versions 7.10.1.0 through 7.10.1.60, contain an Authentication Bypass by Spoofing vulnerability. An unauthenticated attacker with remote access could potentially exploit this vulnerability, leading to Protection mechanism bypass. Remote unauthenticated user can create account that potentially expose customer info, affect system integrity and availability."	DELL	PowerProtect Data Domain Feature Release; PowerProtect Data Domain LTS 2023; PowerProtect Data Domain LTS2024
CVE-2025-36595	hot	dell	2025-06-27T13:51:28.738Z		"Dell Unisphere for PowerMax vApp, version(s) 9.2.4.x, contain(s) an Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection') vulnerability. A high privileged attacker with remote access could potentially exploit this vulnerability, leading to Code execution."	DELL	Unisphere for PowerMax vApp
CVE-2025-36600	hot	dell	2025-07-08T14:17:23.773Z		"Dell Client Platform BIOS contains an Improper Access Control Applied to Mirrored or Aliased Memory Regions vulnerability in an externally developed component. A high privileged attacker with local access could potentially exploit this vulnerability, leading to Code execution."	DELL	Client Platform BIOS
CVE-2025-36604	hot	dell	2025-08-04T14:00:05.295Z		"Dell Unity, version(s) 5.5 and prior, contain(s) an Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection') vulnerability. An unauthenticated attacker with remote access could potentially exploit this vulnerability, leading to arbitrary command execution."	DELL	Unity
CVE-2025-36606	hot	dell	2025-08-04T14:09:01.986Z		"Dell Unity, version(s) 5.5 and prior, contain(s) an OS Command Injection Vulnerability in its svc_nfssupport utility. An authenticated attacker could potentially exploit this vulnerability, escaping the restricted shell and execute arbitrary operating system commands with root privileges."	DELL	Unity
CVE-2025-36607	hot	dell	2025-08-04T14:12:56.544Z		"Dell Unity, version(s) 5.5 and prior, contain(s) an OS Command Injection Vulnerability in its svc_nas utility. An authenticated attacker could potentially exploit this vulnerability, escaping the restricted shell and execute arbitrary operating system commands with root privileges."	DELL	Unity
CVE-2025-36611	hot	dell	2025-07-30T16:18:09.720Z		"Dell Encryption and Dell Security Management Server, versions prior to 11.11.0, contain an Improper Link Resolution Before File Access ('Link Following') Vulnerability. A local malicious user could potentially exploit this vulnerability, leading to privilege escalation."	DELL	Encryption; Security Management Server
CVE-2025-37093	hot	hpe	2025-06-02T13:56:18.942Z		An authentication bypass vulnerability exists in HPE StoreOnce Software.	HEWLETT PACKARD ENTERPRISE (HPE)	HPE StoreOnce Software
CVE-2025-37097	hot	hpe	2025-07-01T14:06:43.175Z		A vulnerability in HPE Insight Remote Support (IRS) prior to v7.15.0.646 may allow an unauthenticated denial of service	HEWLETT PACKARD	Insight Remote Support
CVE-2025-37098	hot	hpe	2025-07-01T14:39:11.831Z		A path traversal vulnerability exists in HPE Insight Remote Support (IRS) prior to v7.15.0.646.	HEWLETT PACKARD	Insight Remote Support
CVE-2025-37099	hot	hpe	2025-07-01T17:30:25.166Z		A remote code execution vulnerability exists in HPE Insight Remote Support (IRS) prior to v7.15.0.646.	HEWLETT PACKARD	Insight Remote Support
CVE-2025-37101	hot	hpe	2025-06-26T05:19:02.298Z	"HPE OneView for VMware vCenter (OV4VC), Local Elevation of Privilege"	A potential security vulnerability has been identified in HPE OneView for VMware vCenter (OV4VC). This vulnerability could be exploited allowing an attacker with read only privilege to cause Vertical Privilege Escalation (operator can perform admin actions).	HEWLETT PACKARD	HPE OneView for VMware vCenter
CVE-2025-37103	hot	hpe	2025-07-08T19:09:30.415Z	Hardcoded Credential Exposure Allows Unauthorized Access in Web Interface	"Hard-coded login credentials were found in HPE Networking Instant On  Access Points, allowing anyone with knowledge of it to bypass normal  device authentication. Successful exploitation could allow a remote  attacker to gain administrative access to the system."	HEWLETT PACKARD ENTERPRISE (HPE)	HPE Networking Instant On
CVE-2025-37105	hot	hpe	2025-07-16T17:42:05.208Z		An hsqldb-related remote code execution vulnerability exists in HPE AutoPass License Server (APLS) prior to 9.18.	HEWLETT PACKARD	HPE AutoPass License Server
CVE-2025-37106	hot	hpe	2025-07-16T17:53:03.999Z		An authentication bypass and disclosure of information vulnerability exists in HPE AutoPass License Server (APLS) prior to 9.18.	HEWLETT PACKARD	HPE AutoPass License Server
CVE-2025-37107	hot	hpe	2025-07-16T17:55:16.614Z		An authentication bypass vulnerability exists in HPE AutoPass License Server (APLS) prior to 9.18.	HEWLETT PACKARD	HPE AutoPass License Server
CVE-2025-37757	hot	Linux	2025-05-01T12:56:01.195Z	tipc: fix memory leak in tipc_link_xmit	"In the Linux kernel, the following vulnerability has been resolved:

tipc: fix memory leak in tipc_link_xmit

In case the backlog transmit queue for system-importance messages is overloaded,
tipc_link_xmit() returns -ENOBUFS but the skb list is not purged. This leads to
memory leak and failure when a skb is allocated.

This commit fixes this issue by purging the skb list before tipc_link_xmit()
returns."	LINUX	Linux
CVE-2025-37758	hot	Linux	2025-05-01T12:56:02.520Z	ata: pata_pxa: Fix potential NULL pointer dereference in pxa_ata_probe()	"In the Linux kernel, the following vulnerability has been resolved:

ata: pata_pxa: Fix potential NULL pointer dereference in pxa_ata_probe()

devm_ioremap() returns NULL on error. Currently, pxa_ata_probe() does
not check for this case, which can result in a NULL pointer dereference.

Add NULL check after devm_ioremap() to prevent this issue."	LINUX	Linux
CVE-2025-37762	hot	Linux	2025-05-01T13:07:04.385Z	drm/virtio: Fix missed dmabuf unpinning in error path of prepare_fb()	"In the Linux kernel, the following vulnerability has been resolved:

drm/virtio: Fix missed dmabuf unpinning in error path of prepare_fb()

Correct error handling in prepare_fb() to fix leaking resources when
error happens."	LINUX	Linux
CVE-2025-37763	hot	Linux	2025-05-01T13:07:05.042Z	drm/imagination: take paired job reference	"In the Linux kernel, the following vulnerability has been resolved:

drm/imagination: take paired job reference

For paired jobs, have the fragment job take a reference on the
geometry job, so that the geometry job cannot be freed until
the fragment job has finished with it.

The geometry job structure is accessed when the fragment job is being
prepared by the GPU scheduler. Taking the reference prevents the
geometry job being freed until the fragment job no longer requires it.

Fixes a use after free bug detected by KASAN:

[  124.256386] BUG: KASAN: slab-use-after-free in pvr_queue_prepare_job+0x108/0x868 [powervr]
[  124.264893] Read of size 1 at addr ffff0000084cb960 by task kworker/u16:4/63"	LINUX	Linux
CVE-2025-37776	hot	Linux	2025-05-01T13:07:14.998Z	ksmbd: fix use-after-free in smb_break_all_levII_oplock()	"In the Linux kernel, the following vulnerability has been resolved:

ksmbd: fix use-after-free in smb_break_all_levII_oplock()

There is a room in smb_break_all_levII_oplock that can cause racy issues
when unlocking in the middle of the loop. This patch use read lock
to protect whole loop."	LINUX	Linux
CVE-2025-37777	hot	Linux	2025-05-01T13:07:15.741Z	ksmbd: fix use-after-free in __smb2_lease_break_noti()	"In the Linux kernel, the following vulnerability has been resolved:

ksmbd: fix use-after-free in __smb2_lease_break_noti()

Move tcp_transport free to ksmbd_conn_free. If ksmbd connection is
referenced when ksmbd server thread terminates, It will not be freed,
but conn->tcp_transport is freed. __smb2_lease_break_noti can be performed
asynchronously when the connection is disconnected. __smb2_lease_break_noti
calls ksmbd_conn_write, which can cause use-after-free
when conn->ksmbd_transport is already freed."	LINUX	Linux
